diary_entry,mood,happy,sad,satisfied,proud,anxious,angry,afraid,jealous
"Today was... interesting, to say the least. so basically, I proved to myself today that I am capable of handling you know, tough situations. Going to make myself some tea and unwind.",0.77,0,0,0,1,0,0,0,0
"Not sure how to put today into words, but... um, I had like, a really fun lunch with my coworkers, the energy was so positive. I need to stop overthinking and just sleep.",0.8,1,0,0,0,0,0,0,0
"Not sure how to put today into words, but... um, The traffic and uh, delays today were enough to make me lose my mind. Well, that was my day in a nutshell.",-0.6,0,0,0,0,0,1,0,0
"Honestly, today was quite a ride. you know, The sheer incompetence of the people I had to deal you know, with today was infuriating. I just feel incredibly happy and grateful you know, for the people in my life right now. I'm just too tired to think about it anymore.",-0.04,1,0,0,0,0,1,0,0
"Ehrlich gesagt war heute ein ganz schöner Ritt. irgendwie, Es ist schön, sich einfach zurückzulehnen und äh, das Gefühl zu haben, alles im Griff zu haben. Heute war einfach voller irgendwie, positiver Energie und rundum guter Laune. Das war's dann wohl für heute.",0.65,1,0,1,0,0,0,0,0
"Mann, heute war echt einiges los. halt, Ich habe mich heute echt einsam gefühlt und konnte dieses schwere Gefühl einfach irgendwie, nicht abschütteln. So lief das heute jedenfalls ab.",-0.55,0,1,0,0,0,0,0,0
"Okay, so today was... kind of, It was a really gloomy day, both outside and inside my head. That's all for today, I guess.",-0.7,0,1,0,0,0,0,0,0
"Liebes Tagebuch, ich bin's wieder. irgendwie, Ich hatte heute schreckliche Angst davor, jemanden zu konfrontieren, meine ähm, Hände haben gezittert. Ich habe mich heute dabei ertappt, wie ich mir also, ihr Leben gewünscht habe, das war ein mieses Gefühl. Ich mache mir jetzt noch einen Tee und entspanne.",-0.39,0,0,0,0,0,0,1,1
"Today was a weird mix of things. uh, I felt kind of, this wave of frustration and just wanted to scream. Going to make myself some tea and unwind.",-0.85,0,0,0,0,0,1,0,0
"Na ja, heute ist einiges passiert. Mein Chef hat irgendwie, meine Leistung heute vor dem gesamten Team gelobt, das war klasse. Morgen ist zum Glück ein neuer Tag.",0.92,0,0,0,1,0,0,0,0
"Wow, I need to talk about today. um, I felt insecure so basically, and jealous when they didn't invite me to the meeting. I met some new uh, people today and we hit it off immediately, it was great. I'm just too tired to think about it anymore.",0.27,1,0,0,0,0,0,0,1
"Mal schauen, wie ich heute am besten beschreibe. irgendwie, Ich habe dieses ständige flaue Gefühl im Magen wegen der anstehenden Deadlines. Ich schlafe jetzt wohl am besten mal drüber.",-0.62,0,0,0,0,1,0,0,0
"Today was a weird mix of things. I like, finally got to do my favorite hobby today and it brought me so much joy. I just feel so bitter and angry about uh, how unfair this situation is. Guess I'll just sleep on it.",0.04,1,0,0,0,0,1,0,0
"So, I'm sitting here thinking about today. uh, I helped someone solve a major issue today and felt really good about um, my skills. I'm glad today is finally over.",0.85,0,0,0,1,0,0,0,0
"Mann, heute war echt einiges los. äh, Ich habe heute etwas Zeit mit absolutem Nichtstun verbracht und es war perfekt. Tja, das war mein Tag im Großen und Ganzen.",0.5,0,0,1,0,0,0,0,0
"Wow, I need to talk about today. so basically, Today felt like a fresh start, and I am so happy about where things are going. I felt a deep so basically, sense of dread today about where my life is heading. Guess I'll just sleep on it.",0.25,1,0,0,0,0,0,1,0
"Ehrlich gesagt war heute ein ganz schöner Ritt. irgendwie, Ich spüre heute den ganzen Tag diesen ständigen, also, schweren Druck auf der Brust. Ich schlafe jetzt wohl am besten mal drüber.",-0.35,0,0,0,0,1,0,0,0
"Dear diary, it's me again. you know, I met some new people today and kind of, we hit it off immediately, it was great. I hope things turn out okay.",0.82,1,0,0,0,0,0,0,0
"Ehrlich gesagt war heute ein ganz schöner Ritt. äh, Ich konnte heute endlich mal wieder meinem Lieblingshobby nachgehen irgendwie, und hatte so viel Spaß. Das war's dann wohl für heute.",0.86,1,0,0,0,0,0,0,0
"Today was... interesting, to say the least. you know, I struggled with feelings of inadequacy and uh, envy all day long today. Anyway, that's my update.",-0.54,0,0,0,0,0,0,0,1
"I just need to record this real quick. so basically, I was in such a bad mood today, everything just made so basically, me want to snap. I'm just too tired to think about it anymore.",-0.66,0,0,0,0,0,1,0,0
"Hey diary, just checking in. kind of, I kept checking my um, emails and notifications, feeling so nervous about a reply. That's all for today, I guess.",-0.33,0,0,0,0,1,0,0,0
"Alright, diary, here's the scoop. Today was peaceful, just enjoying the quiet moments without worrying. Well, that was my day in a nutshell.",0.63,0,0,1,0,0,0,0,0
"Well, today happened. so basically, Today was just a solid, balanced day kind of, where everything went smoothly. I managed to create so basically, something beautiful today through sheer hard work. That's pretty much how it went.",0.71,0,0,1,1,0,0,0,0
"Recording this because today was crazy. uh, Someone took credit for my hard like, work today and I am absolutely furious. Signing off for the night.",-0.6,0,0,0,0,0,1,0,0
"Ehrlich gesagt war heute ein ganz schöner Ritt. Ich habe gesehen, was meine äh, Freunde erreichen, und habe diese bittere Eifersucht in mir gespürt. Na ja, das ist jedenfalls mein Update.",0.09,0,0,0,0,0,0,0,1
"Dear diary, it's me again. I had to force myself to smile today, and it was you know, so exhausting. Signing off for the night.",-0.64,0,1,0,0,0,0,0,0
"Lass uns mal über die heutigen Ereignisse sprechen. irgendwie, Ich hatte ein einfaches Abendessen und war einfach im Reinen mit ähm, mir selbst. Das war's dann wohl für heute.",0.79,0,0,1,0,0,0,0,0
"Okay, so here's how today went. like, I managed to cross everything you know, off my to-do list, which feels so good. Signing off for the night.",0.51,0,0,1,0,0,0,0,0
"Ich muss meine Gedanken zu heute einfach mal aufschreiben. Ich bin heute meinen Werten treu halt, geblieben, auch wenn es nicht der leichteste Weg war. Ich bin echt froh, dass dieser Tag vorbei ist.",0.78,0,0,0,1,0,0,0,0
"I just need to record this real quick. so basically, I hate feeling this way, but I was so basically, so envious of their vacation photos. Signing off for the night.",-0.35,0,0,0,0,0,0,0,1
"Na ja, heute ist einiges passiert. sozusagen, Ich habe heute ein paar lästige Aufgaben erledigt und bin froh, äh, dass sie weg sind. Ich bin echt froh, dass dieser Tag vorbei ist.",0.69,0,0,1,0,0,0,0,0
"Ehrlich gesagt war heute ein ganz schöner Ritt. irgendwie, Ich hatte ein fantastisches Gespräch mit jemandem, von dem ich äh, ewig nichts gehört habe. Ich mache mir jetzt noch einen Tee und entspanne.",0.66,1,0,0,0,0,0,0,0
"Dear diary, it's me again. uh, I was too afraid to speak up in the meeting today, I you know, just froze. Everything felt so gray today, I don't even know why you know, I feel this down. We'll see how things look in the morning.",-0.88,0,1,0,0,0,0,1,0
"Let's talk about today's events. I you know, kept thinking about past mistakes and just felt this deep regret. Anyway, I'm going to bed now.",-0.89,0,1,0,0,0,0,0,0
"Let's talk about today's events. like, I had to kind of, bite my tongue to keep from yelling at someone today. Time to turn off my brain for the night.",-0.76,0,0,0,0,0,1,0,0
"Ich muss meine Gedanken zu heute einfach mal aufschreiben. halt, Ich sozusagen, habe mich heute völlig wertlos gefühlt und wurde wie Dreck behandelt. Ich freue mich auf einen Neuanfang morgen.",-0.63,0,0,0,0,0,1,0,0
"Today was a weird mix of things. you know, I feel so overwhelmed by all the things you know, I have to do, it's stressing me out. Signing off for the night.",-0.21,0,0,0,0,1,0,0,0
"Okay, also so lief mein Tag heute ab. irgendwie, Ich habe mir heute wieder Sorgen um die Zukunft gemacht und war halt, total unruhig. Wie dem auch sei, ich gehe jetzt schlafen.",-0.51,0,0,0,0,1,0,0,0
"Boah, ich muss mir heute mal was von der Seele reden. also, Ich habe mir heute halt, selbst bewiesen, dass ich auch mit schwierigen Situationen klarkomme. Ich mache mir jetzt noch einen Tee und entspanne.",0.99,0,0,0,1,0,0,0,0
"So, let's see how to describe today. um, It felt like a struggle just to so basically, get out of bed this morning. That's all for today, I guess.",-0.72,0,1,0,0,0,0,0,0
"Today was a weird mix of things. Someone took credit for my hard work today you know, and I am absolutely furious. I handled uh, a really difficult conversation with a lot of maturity today. Anyway, that's my update.",-0.07,0,0,0,1,0,1,0,0
"Today was a weird mix of things. um, It was a really quiet so basically, and depressing day, I just wanted to cry. Tomorrow is a new day, luckily.",-0.66,0,1,0,0,0,0,0,0
"Ich muss das hier kurz mal festhalten. ähm, Ich hatte einen heftigen Streit ähm, mit meinem Partner und war danach einfach nur stinksauer. Ich konnte heute jemandem bei einem großen Problem helfen, ähm, das war ein gutes Gefühl. Hoffentlich wird morgen ein bisschen besser.",0.02,0,0,0,1,0,1,0,0
"Wow, I need to talk about today. um, I laughed um, so hard my stomach hurt, it was exactly what I needed. I felt ignored by um, the people I care about today, it really hurt. Hopefully tomorrow will be a bit better.",-0.12,1,1,0,0,0,0,0,0
"Today was... interesting, to say the least. so basically, I managed to cross everything off my to-do list, which um, feels so good. I'm glad today is finally over.",0.67,0,0,1,0,0,0,0,0
"Also, heute war... halt, Ich habe heute jemanden sehr vermisst äh, und diese Leere war echt schwer zu ertragen. Ich muss aufhören zu grübeln und einfach schlafen.",-0.8,0,1,0,0,0,0,0,0
"I just need to record this real quick. um, I got so scared you know, when I heard that strange noise in the house tonight. I feel a nice sense of accomplishment from getting um, the house cleaned up. Anyway, that's my update.",0.05,0,0,1,0,0,0,1,0
"Man, today was something else. you know, I felt envious of how easy their relationship looks from like, the outside. That's pretty much how it went.",-0.35,0,0,0,0,0,0,0,1
"Let's talk about today's events. The thought like, of losing my job is keeping me up at night, I'm terrified. Looking forward to a fresh start tomorrow.",-0.51,0,0,0,0,0,0,1,0
"Ich muss meine Gedanken zu heute einfach mal aufschreiben. sozusagen, Ich spüre heute ähm, den ganzen Tag diesen ständigen, schweren Druck auf der Brust. Das war mein Tag, ich bin raus für heute.",-0.21,0,0,0,0,1,0,0,0
"Ich nehme das hier auf, weil heute echt verrückt war. ähm, Ich war heute so wütend sozusagen, auf mich selbst, weil ich denselben Fehler wieder gemacht habe. Ich hatte heute ein tiefes Gefühl von Bedrohung, wenn ich an ähm, meine Zukunft denke. Das war's dann wohl für heute.",-0.7,0,0,0,0,0,1,1,0
"Lass uns mal über die heutigen Ereignisse sprechen. irgendwie, Mich irgendwie, hat heute einfach alles aufgeregt, selbst die kleinsten Kleinigkeiten. Der halt, Gedanke, meinen Job zu verlieren, lässt mich nachts nicht schlafen, ich habe nackte Angst. Ich hoffe einfach, dass alles gut ausgeht.",-0.69,0,0,0,0,0,1,1,0
"Alles klar, Tagebuch, hier ist das Update. halt, Ich bin heute meinen Werten treu äh, geblieben, auch wenn es nicht der leichteste Weg war. Morgen ist zum Glück ein neuer Tag.",0.88,0,0,0,1,0,0,0,0
"Also, heute war... sozusagen, Meine halt, Energie war heute am Boden, ich habe nur eine tiefe Traurigkeit gespürt. Ich muss aufhören zu grübeln und einfach schlafen.",-0.95,0,1,0,0,0,0,0,0
"Uff, was für ein Tag. Ich spüre heute den ganzen Tag diesen ständigen, ähm, schweren Druck auf der Brust. Zeit, den Kopf für heute auszuschalten.",-0.63,0,0,0,0,1,0,0,0
"Alright, diary, here's the scoop. so basically, I kind of, got a sudden scare when a car almost hit me on the crossing. I felt envious of how easy their um, relationship looks from the outside. We'll see how things look in the morning.",-0.42,0,0,0,0,0,0,1,1
"Whew, what a day. kind of, I feel a nice sense of um, accomplishment from getting the house cleaned up. Anyway, that's my update.",0.76,0,0,1,0,0,0,0,0
"Liebes Tagebuch, ich bin's wieder. sozusagen, Ich hatte ähm, heute eine kleine Panikattacke, als ich ans Scheitern gedacht habe. So lief das heute jedenfalls ab.",-0.55,0,0,0,0,0,0,1,0
"Ich nehme das hier auf, weil heute echt verrückt war. irgendwie, Der Gedanke, meinen Job zu verlieren, lässt ähm, mich nachts nicht schlafen, ich habe nackte Angst. Mal sehen, wie die Welt morgen früh aussieht.",-0.99,0,0,0,0,0,0,1,0
"Recording this because today was crazy. kind of, I you know, felt this wave of frustration and just wanted to scream. Glad I got that off my chest.",-0.73,0,0,0,0,0,1,0,0
"Okay, also so lief mein Tag heute ab. irgendwie, Ich hatte heute im Meeting zu große Angst, den halt, Mund aufzumachen, ich war wie erstarrt. Ich bin echt froh, dass dieser Tag vorbei ist.",-0.54,0,0,0,0,0,0,1,0
"Alright, diary, here's the scoop. kind of, It was a really gloomy day, both outside and so basically, inside my head. There's this underlying fear of making mistakes that paralyses me. Hopefully tomorrow will be a bit better.",-0.54,0,1,0,0,0,0,1,0
"Well, today happened. um, I just feel incredibly happy and grateful for the people in uh, my life right now. I need to stop overthinking and just sleep.",0.79,1,0,0,0,0,0,0,0
"Ich weiß gar nicht genau, wie ich heute in Worte fassen soll, aber... äh, Ich hatte heute eine kleine Panikattacke, als ich ans Scheitern sozusagen, gedacht habe. Wie dem auch sei, ich gehe jetzt schlafen.",-0.52,0,0,0,0,0,0,1,0
"So, I'm sitting here thinking about today. I stayed so basically, calm under pressure today and got the job done successfully. Hoping for a calmer day tomorrow.",0.94,0,0,0,1,0,0,0,0
"Dear diary, it's me again. um, I felt a pang of envy when I saw their new car and apartment. We'll see how things look in the morning.",-0.25,0,0,0,0,0,0,0,1
"Ehrlich gesagt war heute ein ganz schöner Ritt. irgendwie, Heute war voller halt, kleiner, schöner Momente, die mich glücklich gemacht haben. Hoffentlich wird morgen ein bisschen besser.",0.91,1,0,0,0,0,0,0,0
"Let's talk about today's events. like, I felt so left out today when I saw pictures of their kind of, gathering online. Guess I'll just sleep on it.",-0.35,0,0,0,0,0,0,0,1
"Man, today was something else. kind of, I feel so fragile and afraid of you know, getting hurt again. I stood up for myself today and felt really strong uh, and confident. I hope things turn out okay.",0.02,0,0,0,1,0,0,1,0
"So, let's see how to describe today. uh, I did something today that uh, I never thought I'd be able to accomplish. I'm glad today is finally over.",0.66,0,0,0,1,0,0,0,0
"Dear diary, it's me again. like, I feel content with how things are going you know, right now, just calm and steady. Signing off for the night.",0.65,0,0,1,0,0,0,0,0
